ID,NUM,Drug_num,score,rank,SMILES(Standardized),Name,CAS,Formula,MolWt
T37512,2500,AUTOGEN_Drug_2500,0.000669557,10,O[C@@H]1CN[C@@H](C1)C(=O)O,cis-4-Hydroxy-L-proline,618-27-9,C5H9NO3,131.13
T4713,2501,AUTOGEN_Drug_2501,0.00125654,9,[O-]P(=O)(OCC[N+](C)(C)C)[O-],Phosphocholine chloride calcium salt tet,72556-74-2,C5H21CaClNO8P,329.73
T1085L,2502,AUTOGEN_Drug_2502,0.00105634,3,O=C(N[C@H](C(=O)NCC(=O)O)CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)CC[C@@H](C(=O)O)N,L(-)-Glutathione,27025-41-8,C20H32N6O12S2,612.63
T2864,2503,AUTOGEN_Drug_2503,0.00154806,3,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C,Lycopene,502-65-8,C40H56,536.89
T22446,2504,AUTOGEN_Drug_2504,0.000963024,5,OC1C(O)C(OC1[n+]1cccc(c1)C(=O)N)COP(=O)(OP(=O)(OCC1OC(C(C1O)OP(=O)(O)[O-])n1cnc2c1ncnc2N)[O-])[O-],NADP disodium salt,24292-60-2,C21H26N7Na2O17P3,787.37
T19082,2505,AUTOGEN_Drug_2505,0.00315614,1,Oc1ccc2c3c1ccc1c3c(cc2)ccc1,1-Hydroxypyrene,5315-79-7,C16H10O,218.25
T4892,2506,AUTOGEN_Drug_2506,0.00195502,1,OC(=O)CCc1ccccc1O,3-(2-Hydroxyphenyl)propionic acid,495-78-3,C9H10O3,166.17
T5917,2507,AUTOGEN_Drug_2507,0.00157477,2,COc1cccc(c1C(=O)O)O,2-Hydroxy-6-methoxybenzoic acid,3147-64-6,C8H8O4,168.15
T7922,2508,AUTOGEN_Drug_2508,0.000991554,1,CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,Kresoxim-Methyl,143390-89-0,C18H19NO4,313.3
T0945,2509,AUTOGEN_Drug_2509,0.000810064,6,C/C=C/C[C@H]([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)C,Cyclosporin A,59865-13-3,C62H111N11O12,1202.64
T5248,2510,AUTOGEN_Drug_2510,0.00113581,3,C[C@H](CC(=O)O)O,(R)-3-Hydroxybutanoic acid,625-72-9,C4H8O3,104.1
T8015,2511,AUTOGEN_Drug_2511,0.0013672,1,COc1ccc(cc1)C=CC(=O)c1ccccc1,4-METHOXYCHALCONE,959-33-1,C16H14O2,238.28
T8197,2512,AUTOGEN_Drug_2512,0.00242343,1,COc1cc(C=C)ccc1O,2-???€??婱ethoxy-???€???-???€??媣inylphenol ,7786-61-0,C9H10O2,150.17
T7456,2513,AUTOGEN_Drug_2513,0.000988961,3,CCCCC(CCC(=O)O)CC,4-Ethyloctanoic acid,16493-80-4,C10H20O2,172.26
T3761,2514,AUTOGEN_Drug_2514,0.00137935,3,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,1-Octacosanol,557-61-9,C28H58O,410.77
T7932,2515,AUTOGEN_Drug_2515,0.00108484,2,COc1ccccc1OCC1CO1,[(2-Methoxyphenoxy)Methyl]Oxirane,2210-74-4,C10H12O3,180.2
T7453|T19408,2516,AUTOGEN_Drug_2516,0.00355231,1,OC(=O)/C=C/c1cccc(c1)O,3-Hydroxycinnamic acid,14755-02-3,C9H8O3,164.16
T5578,2517,AUTOGEN_Drug_2517,0.000912824,6,OC[C@@H]([C@H]1OC(=O)[C@H]([C@H]1O)O)O,"L-Gulono-1,4-lactone",1128-23-0,C6H10O6,178.14
T4719,2518,AUTOGEN_Drug_2518,0.000912824,6,OC[C@H]([C@@H]1OC(=O)[C@@H]([C@@H]1O)O)O,D-Gulonic acid ??-lactone,6322/7/2,C6H10O6,178.14
T5660,2519,AUTOGEN_Drug_2519,0.00126375,2,CC1CCC(C(=O)C1)C(C)C,Menthone,10458-14-7,C10H18O,154.25
T2230,2520,AUTOGEN_Drug_2520,0.000688976,3,OC[C@H]1O[C@@H](O[C@@]23C[C@@H]4[C@@]3(COC(=O)c3ccccc3)[C@@H]3O[C@@]2(C)C[C@]4(O3)O)[C@@H]([C@H]([C@@H]1O)O)O,Paeoniflorin,23180-57-6,C23H28O11,480.46
TN6925,2521,AUTOGEN_Drug_2521,0.0015591,1,CC(CCCC(C)C)CCCC(CCCC(C)C)C,Pristane,1921-70-6,C19H40,268.52
T21095,2522,AUTOGEN_Drug_2522,0.0024377,1,NCc1ccc(cc1)O,4-HOBA,696-60-6,C7H9NO,123.15
TN2730,2523,AUTOGEN_Drug_2523,0.00318771,1,O=Cc1cc(O)ccc1O,"2,5-Dihydroxybenzaldehyde",1194-98-5,C7H6O3,138.12
T10933,2524,AUTOGEN_Drug_2524,0.000800907,1,N[C@@H](C(=O)O)CS,D-Cysteine,921-01-7,C3H7NO2S,121.16
T7966,2525,AUTOGEN_Drug_2525,0.000742444,2,CCOC1=C(O)C(=O)O[C@@H]1[C@H](CO)O,3-O-Ethyl-L-ascorbic acid,86404-04-8,C8H12O6,204.18
T4715,2526,AUTOGEN_Drug_2526,0.0008759,6,OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1[nH]c(N)nc2=O,2'-Deoxyguanosine monohydrate,312693-72-4,C10H15N5O5,285.26
T1075,2527,AUTOGEN_Drug_2527,0.00114074,2,C[C@H](CCC[C@@H](CCCC(C)C)C)CCC/C(=C/CC1=C(C)C(=O)c2c(C1=O)cccc2)/C,Vitamin K1,84-80-0,C31H46O2,450.71
Fr12275,2528,AUTOGEN_Drug_2528,0.00143021,1,COc1ccc2c(c1)C(=O)CCC2,7-Methoxy-1-tetralone,6836-19-7,C11H12O2,176.21
T8393,2529,AUTOGEN_Drug_2529,0.000537017,12,O[C@@H]1[C@@H](COP(=O)(OP(=O)(OP(=O)(O)[O-])[O-])[O-])O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O,"UTP, Trisodium Salt",19817-92-6,C9H12N2Na3O15P3,550.09
T6354,2530,AUTOGEN_Drug_2530,0.00122307,3,CC(=O)C1=C(O)[C@@]2(C(=CC1=O)Oc1c2c(O)c(C)c(c1C(=O)C)O)C,(+)-Usniacin,7562-61-0,C18H16O7,344.32
T8076,2531,AUTOGEN_Drug_2531,0.00130336,4,CC/C=C\CC1=C(C)CCC1=O,Jasmone,488-10-8,C11H16O,164.24
T4741,2532,AUTOGEN_Drug_2532,0.00104639,9,O=CNCC(=O)O,N-Formylglycine,2491-15-8,C3H5NO3,103.08
T37101,2533,AUTOGEN_Drug_2533,0.0023732,1,Oc1cccc2c1C(=O)c1ccccc1C2=O,1-Hydroxyanthraquinone,129-43-1,C14H8O3,224.21
T10112,2534,AUTOGEN_Drug_2534,0.00185197,1,COc1ccc(cc1O)C(=O)C,3-Hydroxy-4-methoxyacetophenone,6100-74-9,C9H10O3,166.17
T7925,2535,AUTOGEN_Drug_2535,0.00139143,1,COC(C(=O)c1ccccc1)c1ccccc1,Methyl benzoin,3524-62-7,C15H14O2,226.27
T36914,2536,AUTOGEN_Drug_2536,0.00289736,1,Oc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,2-Hydroxyanthraquinone,605-32-3,C14H8O3,224.21
T4525,2537,AUTOGEN_Drug_2537,0.00171539,1,OC(=O)/C=C(\C(=O)O)/C,Citraconic acid,498-23-7,C5H6O4,130.1
T6520,2538,AUTOGEN_Drug_2538,0.00247438,1,Oc1cc(O)c2c(c1)O[C@@H]([C@H]([C@@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@](C2)(C)O)C)O)c1ccc(c(c1)O)O,Grape Seed Extract,84929-27-1,C32H30O11,590.58
T7929,2539,AUTOGEN_Drug_2539,0.000758017,2,N[C@H](C(=O)O)CC(=O)OCc1ccccc1,L-Aspartic Acid 4-Benzyl Ester,2177-63-1,C11H13NO4,223.22
T3239,2540,AUTOGEN_Drug_2540,0.00105502,3,C/C=C(/C(=O)OC/C=C(/CCC=C(C)C)\C)\C,Geranyl?Tiglate,8000-46-2,C15H24O2,236.36
T2816,2541,AUTOGEN_Drug_2541,0.00198302,2,Oc1ccc2c(c1O)oc(cc2=O)c1ccccc1,"7,8-Dihydroxyflavone",38183-03-8,C15H10O4,254.24
T0971,2542,AUTOGEN_Drug_2542,0.000505553,6,COCCOC[C@@H]1N[C@H]2[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)[C@@H]([C@H](C(=O)O[C@@H]([C@@]([C@H](O1)[C@H]2C)(C)O)CC)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)OC)O,Dirithromycin,62013-04-1,C42H78N2O14,835.07
T2961,2543,AUTOGEN_Drug_2543,0.000727047,4,OC[C@H]1O[C@@H](O[C@H]2C[C@]3(C)[C@@H]([C@@]4([C@@H]2C(C)(C)[C@@H](O)CC4)C)C[C@H]([C@H]2[C@@]3(C)CC[C@@H]2[C@@](O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)(CCC=C(C)C)C)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O,Notoginsenoside R1,80418-24-2,C47H80O18,933.13
T1419|T6401,2544,AUTOGEN_Drug_2544,0.000769354,5,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O,Azithromycin dihydrate,117772-70-0,C38H72N2O12???????¨2H2O,785.03
T2868,2545,AUTOGEN_Drug_2545,0.00123889,1,O=C1c2ccccc2N([C@H]2N1CCc1c2[nH]c2c1cccc2)C,Evodiamine,518-17-2,C19H17N3O,303.35
T3238,2546,AUTOGEN_Drug_2546,0.000938346,2,CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,Lanolin,8006-54-0,C34H68O2,508.92
T37886,2547,AUTOGEN_Drug_2547,0.00137935,3,CCCCCCCCCCCCCCCCCO,1-Heptadecanol,1454-85-9,C17H36O,256.47
T4876,2548,AUTOGEN_Drug_2548,0.000973928,2,OCCc1c[nH]c2c1cccc2,Tryptophol,526-55-6,C10H11NO,161.2
T6263,2549,AUTOGEN_Drug_2549,0.00143999,1,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)[C@]1(O)C(=C(/C=C\2/C(=O)C(=C([C@@](C2=O)(O)[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)O)C(=O)/C=C/c2ccc(cc2)O)C(=O)C(=C1O)C(=O)/C=C/c1ccc(cc1)O)O,Safflower-yellow,36338-96-2,C43H44O24,944.8
T19129,2550,AUTOGEN_Drug_2550,0.00105562,2,COc1cc(CCC(=O)O)cc(c1OC)OC,"3-(3,4,5-Trimethoxyphenyl)-propanoic acid",25173-72-2,C12H16O5,240.25
T1678,2551,AUTOGEN_Drug_2551,0.000649288,4,O[C@@H]1CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@@H](O2)C[C@H](/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H]([C@H]([C@H]([C@@H](OC(=O)C[C@@H](C[C@@H](C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O)C(=O)O,Nystatin,1400-61-9,C47H75NO17,926.1
T5231,2552,AUTOGEN_Drug_2552,0.00217484,2,OC(=O)CC(C(=O)O)C,2-Methylsuccinic acid,498-21-5,C5H8O4,132.11
T5924,2553,AUTOGEN_Drug_2553,0.000959077,1,CC(=O)NCc1ccccc1,N-BENZYLFORMAMIDE,588-46-5,C9H11NO,149.19
T4758,2554,AUTOGEN_Drug_2554,0.000910707,7,OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(nc1=O)N,2'-Deoxycytidine monohydrate,951-77-9,C9H13N3O4,227.22
T4757,2555,AUTOGEN_Drug_2555,0.000864192,3,OCC[C@@H](C(=O)O)N,L-Homoserine,672-15-1,C4H9NO3,119.12
T2P2810,2556,AUTOGEN_Drug_2556,0.000787654,8,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,Methyl Linoleate,112-63-0,C19H34O2,294.47
T1323,2557,AUTOGEN_Drug_2557,0.000619657,5,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@]2([C@H]([C@H]1C)CC[C@H]4C)OO3,Artemether,71963-77-4,C16H26O5,298.38
T7914,2558,AUTOGEN_Drug_2558,0.00197696,1,c1cc2cccc3c2c(c1)C=C3,Acenaphthylene,208-96-8,C12H8,152.19
T4882,2559,AUTOGEN_Drug_2559,0.000723723,9,OC[C@H]1OC([C@H]([C@@H]1O)O)O,DL-Arabinose,147-81-9,C5H10O5,150.13
T4760,2560,AUTOGEN_Drug_2560,0.00276034,2,OCc1cccc(c1)O,3-Hydroxybenzyl alcohol,620-24-6,C7H8O2,124.14
T4761,2561,AUTOGEN_Drug_2561,0.00119854,3,O=Cc1c(CO)cnc(c1O)C,Pyridoxal hydrochloride,65-22-5,C8H10ClNO3,203.62
T8048,2562,AUTOGEN_Drug_2562,0.0033076,1,c1ccc(cc1)Nc1ccccc1,Diphenylamine Hydrochloride,537-67-7,C12H12ClN,205.68
T5081|T6369,2563,AUTOGEN_Drug_2563,0.00275625,1,Nc1ncnc2c1nc[nH]2,Adenine hydrochloride hydrate,6055-72-7,C5H8ClN5O,189.6
T5567,2564,AUTOGEN_Drug_2564,0.00122544,3,OC(=O)CCCCCCCCCCCCC(=O)O,Tetradecanedioic acid,821-38-5,C14H26O4,258.35
T4891,2565,AUTOGEN_Drug_2565,0.000757278,5,O=C(C(=O)[O-])Cc1ccccc1,Sodium phenylpyruvate,114-76-1,C9H7NaO3,186.14
T2S0007,2566,AUTOGEN_Drug_2566,0.00220752,1,COc1cc(/C=C/C(=O)[O-])ccc1O,Sodium ferulic,24276-84-4,C10H9NaO4,216.16
T8026,2567,AUTOGEN_Drug_2567,0.00148197,1,CC1=CC[C@H](CC1)C(=C)C,(S)-(??????-Limonene,5989-54-8,C10H16,136.23
T8347,2568,AUTOGEN_Drug_2568,0.000885986,4,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c2C(=O)C=C(C(=O)c2c(c3C)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C,Rifamycin S,13553-79-2,C37H45NO12,695.75
T8000,2569,AUTOGEN_Drug_2569,0.00134659,1,CC(OC(C(=O)c1ccccc1)c1ccccc1)C,2-Isopropoxy-2-Phenylacetophenone,6652-28-4,C17H18O2,254.32
T5266,2570,AUTOGEN_Drug_2570,0.000803747,5,CCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC,Glycerol Tri-n-octanoate,538-23-8,C27H50O6,470.68
Fr14207,2571,AUTOGEN_Drug_2571,0.00147699,1,C[C@@H]1CC[C@H]([C@@H](C1)O)C(=C)C,(-)-Isopulegol,89-79-2,C10H18O,154.2
T19775,2572,AUTOGEN_Drug_2572,0.000803747,5,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC,Trilaurin,538-24-9,C39H74O6,639
T4537,2573,AUTOGEN_Drug_2573,0.00100642,9,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)O)C,SodiumCholate,361-09-1,C24H39NaO5 ,430.6
T3S1858,2574,AUTOGEN_Drug_2574,0.000903722,10,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C1=C(C)C[C@H](CC1(C)C)O)/C)/C)/C=C/C=C(/C=C/[C@H]1C(=C[C@@H](CC1(C)C)O)C)\C,Lutein,127-40-2,C40H56O2,568.88
T3727,2575,AUTOGEN_Drug_2575,0.0014985,1,COC(=O)c1cc(OC)c(c(c1)OC)O,Methyl syringate,884-35-5,C10H12O5,212.2
T3273,2576,AUTOGEN_Drug_2576,0.00116104,1,COC(=O)c1cc(OC)c2c(c1c1c(cc(c3c1OCO3)OC)C(=O)OC)OCO2,Bifendatatum,73536-69-3,C20H18O10,418.35
T6742,2577,AUTOGEN_Drug_2577,0.000667538,9,OC[C@H]1OC(O)C[C@H]([C@@H]1O)O,2-Deoxy-D-glucose,154-17-6,C6H12O5,164.16
T8089,2578,AUTOGEN_Drug_2578,0.00101756,2,CCCCC(CCC(=O)O)C,4-Methyl-n-octanoic Acid,54947-74-9,C9H18O2,158.24
T13522,2579,AUTOGEN_Drug_2579,0.00100234,3,O[C@@H]1CC[C@]2([C@@H](C1)CC(=O)[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C,7-Ketolithocholic acid,4651-67-6,C24H38O4,390.56
T5279,2580,AUTOGEN_Drug_2580,0.000919581,1,CCC(C(=O)O)C(=O)O,Ethylmalonic acid,601-75-2,C5H8O4,132.11
T4762,2581,AUTOGEN_Drug_2581,0.00111347,5,OC(=O)[C@@H]1CCCCN1,L-Pipecolic acid,3105-95-1,C6H11NO2,129.16
TN6757,2582,AUTOGEN_Drug_2582,0.00140089,7,CCCCN=C=S,Butyl isothiocyanate,592-82-5,C5H9NS,115.2
T5596,2583,AUTOGEN_Drug_2583,0.00105998,2,CC(=O)c1cnccn1,2-Acetylpyrazine,22047-25-2,C6H6N2O,122.12
T5281,2584,AUTOGEN_Drug_2584,0.00101042,1,Cc1c[nH]c2c1cccc2,3-Methylindole,83-34-1,C9H9N,131.17
T5594,2585,AUTOGEN_Drug_2585,0.00118545,3,C[C@@H]1CC[C@@H]2[C@@]31CC[C@@]([C@H](C3)C2(C)C)(C)O,Cedrol,77-53-2,C15H26O,222.37
T4765,2586,AUTOGEN_Drug_2586,0.00127362,3,CCCC[C@@H](C(=O)O)N,L-Norleucine,327-57-1,C6H13NO2,131.17
T4768,2587,AUTOGEN_Drug_2587,0.000846327,2,CCOC(=O)C(=O)C(C(=O)OCC)C,Diethyl oxalpropionate,759-65-9,C9H14O5,202.2
T4764,2588,AUTOGEN_Drug_2588,0.00105116,2,COC(=O)CCCC(=O)O,mono-Methyl glutarate,1501-27-5,C6H10O4,146.14
T4763,2589,AUTOGEN_Drug_2589,0.00139912,2,O[C@@H]1CCCC[C@H]1O,"trans-1,2-Cyclohexanediol",1460-57-7,C6H12O2,116.16
T4766,2590,AUTOGEN_Drug_2590,0.00180843,1,CC(CC(=O)O)CC(=O)O,3-Methylglutaric acid,626-51-7,C6H10O4,146.14
T2812,2591,AUTOGEN_Drug_2591,0.00120663,5,O[C@@H]1[C@@H](COP(=O)(OP(=O)(OP(=O)(O)[O-])[O-])O)OC([C@@H]1O)n1cnc2c1ncnc2N,Adenosine disodium triphosphate,34369-07-8,C10H14N5Na2O13P3,551.15
T6942,2592,AUTOGEN_Drug_2592,0.00152229,1,NC(=O)c1ccccn1,Picolinamide,1452-77-3,C6H6N2O,122.12
T8257,2593,AUTOGEN_Drug_2593,0.000538721,10,CO[C@H]1CC(O[C@H]([C@@H]1OC)C)O[C@H]1C[C@@H](O[C@H]1[C@]1(C)CC[C@@H](O1)[C@]1(C)CC[C@@]2(O1)C[C@H](O)[C@H]([C@H](O2)[C@H]([C@@H]1O[C@](O)(CC(=O)[O-])[C@H]([C@@H]([C@H]1OC)OC)C)C)C)[C@H]1O[C@](C)(O)[C@@H](C[C@@H]1C)C,Maduramycin Ammonium,84878-61-5,C47H83NO17,934.2
T5571,2594,AUTOGEN_Drug_2594,0.00126739,1,O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,"Forchlorfenuron (KT-30, CPPU)",68157-60-8,C12H10ClN3O??,247.68
T0551,2595,AUTOGEN_Drug_2595,0.00135811,2,N[C@@H](C(=O)O)CCCN,D-Ornithine monohydrochloride,16682-12-5,C5H13ClN2O2,168.62
T4711,2596,AUTOGEN_Drug_2596,0.000860158,2,Oc1ncc(c(n1)O)C(=O)O,"2,4-Dihydroxypyrimidine-5-carboxylic acid",23945-44-0,C5H4N2O4,156.1
T8014,2597,AUTOGEN_Drug_2597,0.000724484,7,C=CC1(C)CCC(O1)C(O)(C)C,Epoxylinalool,60047-17-8,C10H18O2,170.25
T8144,2598,AUTOGEN_Drug_2598,0.000671854,7,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,Raffinose,512-69-6,C18H32O16,504.4
T7035,2599,AUTOGEN_Drug_2599,0.00103059,3,O=C1c2cc(ccc2C(=O)c2c1cccc2)C(=O)O,ANTHRAQUINONE-2-CARBOXYLIC ACID,117-78-2,C15H8O4,252.22
T7921,2600,AUTOGEN_Drug_2600,0.000978362,7,O=CC1=C(C)CCCC1(C)C,beta-Cyclocitral,432-25-7,C10H16O,152.23
TN7045,2601,AUTOGEN_Drug_2601,0.00100736,3,O=C(c1ccccc1)NCCc1ccccc1,N-phenethylbenzamide,3278-14-6,C15H15NO,225.29
TN6749,2602,AUTOGEN_Drug_2602,0.00157532,1,OC(=O)C(Cc1cc(I)c(c(c1)I)O)N,"3,5-Diiodo-L-tyrosine dihydrate",300-39-0,C9H9I2NO3,432.98
T4038,2603,AUTOGEN_Drug_2603,0.00168405,1,OC(=O)[C@@H]1CCNC(=N1)C,Ectoine,96702-03-3,C6H10N2O2,142.16
T20003,2604,AUTOGEN_Drug_2604,0.000900018,4,O=c1c2ccccc2[nH]c2c1cccc2,Acridone,578-95-0,C21H13N0,295.34
T3400,2605,AUTOGEN_Drug_2605,0.00240247,1,C=C[C@@](/C=C/c1ccc(cc1)O)(CCC=C(C)C)C,Bakuchiol,10309-37-2,C18H24O,256.4
T4292,2606,AUTOGEN_Drug_2606,0.000928674,4,OC(=O)[C@@H]1CSCN1,Thiaproline,34592-47-7,C4H7NO2S,133.17
T5285,2607,AUTOGEN_Drug_2607,0.00108839,4,CSCCC(=O)O,3-(Methylthio)propionic acid,646-01-5,C4H8O2S,120.17
T4770,2608,AUTOGEN_Drug_2608,0.00141664,1,OC(=O)c1ccc(c(c1)N)O,3-Amino-4-hydroxybenzoic acid,1571-72-8,C7H7NO3,153.14
T8077,2609,AUTOGEN_Drug_2609,0.00152271,1,CCCCCC1=C(C)CCC1=O,Dihydrojasmone,1128-08-1,C11H18O,166.26
T7956,2610,AUTOGEN_Drug_2610,0.00151246,1,O=C1[C@@]2(C)CC[C@@H](C1(C)C)C2,(+)-Fenchone,4695-62-9,C10H16O ,152.23
T9327,2611,AUTOGEN_Drug_2611,0.000997797,2,O=C1CCCCCCCCCCCCCCO1,????Pentadecalactone,106-02-5,C15H28O2,240.38
T8058,2612,AUTOGEN_Drug_2612,0.000982966,5,CC(C(=O)O)CC=C,2-Methyl-4-pentenoic Acid,1575-74-2,C6H10O2,114.14
T5593,2613,AUTOGEN_Drug_2613,0.000656902,10,NC(=O)CC[C@@H](C(=O)O)NC(=O)[C@@H](N)C,Ala-Gln,39537-23-0,C8H15N3O4,217.22
T4716,2614,AUTOGEN_Drug_2614,0.00058127,9,OC(=O)c1ccc[nH]1,Pyrrole-2-carboxylic acid,634-97-9,C5H5NO2,111.1
T2904,2615,AUTOGEN_Drug_2615,0.000915044,3,O=C1C[C@H]2[C@@](O1)(C)CC[C@@H]1[C@]2(C)CCCC1(C)C,Sclareolide,564-20-5,C16H26O2,250.38
T5216,2616,AUTOGEN_Drug_2616,0.00074961,7,OC[C@@H]([C@H](C(=O)[O-])O)O,L-Threonic acid Calcium Salt,70753-61-6,C8H14CaO10,310.27
T1638,2617,AUTOGEN_Drug_2617,0.000552607,7,OC[C@H]([C@H]([C@@H]1O[C@@](O)(C[C@@H]([C@H]1NC(=O)C)O)C(=O)O)O)O,N-Acetylneuraminic acid,131-48-6,C11H19NO9,309.27
TN6960,2618,AUTOGEN_Drug_2618,0.00137935,3,CCCCCCCCCCCCCCCO,1-Pentadecanol,629-76-5,C15H32O,228.41
T2A2428,2619,AUTOGEN_Drug_2619,0.00172989,1,COc1ccc(c(c1)O)C(=O)O,4-Methoxysalicylic acid,2237-36-7,C8H8O4,168.14
T37784,2620,AUTOGEN_Drug_2620,0.00115455,1,Cc1ccc2c(c1)ccc(n2)C,"2,6-Dimethylquinoline",877-43-0,C11H11N,157.21
T3S0640,2621,AUTOGEN_Drug_2621,0.000757662,7,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,Glycerol trioleate,122-32-7,C57H104O6,885.45
TN6710,2622,AUTOGEN_Drug_2622,0.00123888,1,COC(=O)c1ccccc1OC(=O)C,Methyl acetylsalicylate,580-02-9,C10H10O4??,194.18
TN6760,2623,AUTOGEN_Drug_2623,0.00137935,3,CCCCCCCCCCCCCCCCCCCCO,1-Eicosanol,629-96-9,C20H42O,298.55
T7464,2624,AUTOGEN_Drug_2624,0.00121418,4,OC(=O)CC(CC(=O)O)(C)C,"3,3-Dimethylglutaric acid",4839-46-7,C7H12O4,160.17
T4732,2625,AUTOGEN_Drug_2625,0.000822602,3,NCCC(=O)N[C@H](C(=O)O)Cc1[nH]cnc1,L-Carnosine,305-84-0,C9H14N4O3,226.23
T22221,2626,AUTOGEN_Drug_2626,0.0012773,4,CCCCCCCCCC(O)C,2-Undecanol,1653-30-1,C11H24O,172.31
T4861,2627,AUTOGEN_Drug_2627,0.00145846,1,OC(=O)C/C(=C\C(=O)O)/C(=O)O,trans-Aconitic acid,4023-65-8,C6H6O6,174.11
T4773,2628,AUTOGEN_Drug_2628,0.0012858,1,CCOC(=O)CC(=O)O,Monoethyl malonic acid,1071-46-1,C5H8O4,132.11
T4775,2629,AUTOGEN_Drug_2629,0.00110025,3,CCCCCCCCCCCCCCCCCCCC(=O)O,Arachidic acid,506-30-9,C20H40O2,312.53
T4915,2630,AUTOGEN_Drug_2630,0.00152123,6,OCC(OP(=O)([O-])[O-])CO,??-Glycerophosphate disodium salt hydrate,154804-51-0,C3H9Na2O7P,234.05
T2792,2631,AUTOGEN_Drug_2631,0.000537357,13,OC[C@H]([C@H]([C@@H]([C@H](C=O)N)O)O)O,Glucosamine sulfate,29031-19-4,C6H13NO5???????¨H2SO4,277.25
T3759,2632,AUTOGEN_Drug_2632,0.00242767,1,COc1cc(/C=C/C(=O)O)ccc1OC,"3,4-Dimethoxycinnamic acid",2316-26-9,C11H12O4,208.21
TMA0432,2633,AUTOGEN_Drug_2633,0.000783187,8,C1CCC2C(C1)CNC2,Octahydroisoindole,21850-12-4,C8H15N,125.21
